position,candidate_top1,oracle_top1,kl,relative_nll_delta,max_logit_error
2546,13,248046,0.50654095,0.79496703,1.99125290
2547,248046,248046,0.17988233,0.59816718,2.25104141
2548,7776,7776,0.26602274,0.72274726,1.69804382
2549,4763,4763,0.13047663,0.84494443,1.99271202
2550,4238,4238,0.32101584,0.79067091,2.02901268
2551,369,248046,0.48179718,0.75759835,2.09012985
2552,279,279,0.12894441,0.77498141,1.42548370
2553,248046,248046,0.02854512,0.21325395,1.95819092
2554,314,314,0.30028670,0.75122634,1.60746193
2555,248046,248046,0.08132631,0.36512305,3.23419952
2556,1698,1698,0.24438257,0.82275432,2.19193077
2557,11,11,0.36923781,0.78826438,2.09153938
2558,248046,248046,0.58566735,0.08986155,3.16790581
2559,248046,248046,0.30146459,0.72661081,2.80722427
2560,2424,248046,0.30502489,0.72166991,2.62215805
2561,11,11,0.08447096,0.70016910,1.30004120
2562,321,248046,0.57836870,0.78700891,2.39388847
2563,11304,248046,2.17084160,0.95975993,4.51247215
2564,248046,248046,0.09148322,0.45612895,1.63570595
2565,248046,248046,0.34126579,0.68819203,2.40190220
2566,7896,7896,0.08788046,0.67635820,1.55738831
2567,11135,248046,1.28198574,0.84619590,2.77244473
2568,11,11,0.11735217,0.82708465,1.95013618
2569,248046,248046,0.62006352,0.18924242,3.68150330
2570,5639,5639,0.19728693,0.85881809,1.96401596
2571,2600,2600,0.03992035,0.67587008,1.32035255
2572,310,248046,0.58160536,0.80062089,2.08314514
2573,14944,14944,0.20300446,0.84040253,2.06049347
2574,33,33,0.01716991,0.65972419,1.63349342
2575,248046,248046,0.04935638,0.33023728,1.79784775
2576,1608,248046,0.42129989,0.80396279,2.15105629
2577,220,220,0.24539577,0.72273115,1.68622780
2578,17,17,0.00079202,0.31714474,1.69516754
2579,61,61,0.07574433,0.73556275,1.46207428
2580,248046,248046,0.00637763,0.06239601,1.69170165
2581,15,15,0.03116139,0.77880670,1.64139366
2582,11,248046,0.10986877,0.47297171,1.12186623
2583,248046,248046,0.00656972,0.29654809,1.65185738
2584,9150,9150,0.08636933,0.61465846,1.41771507
2585,279,248046,0.26433021,0.67491817,1.53439522
2586,248046,248046,0.00876089,0.56144385,6.86152363
2587,248046,248046,0.10695998,0.45831962,1.69644928
2588,264,248046,0.70150772,0.88563616,1.90004730
2589,56111,248046,0.68862113,0.82035272,2.34436035
2590,248046,248046,0.14679583,0.51569068,1.28772926
2591,16,248046,0.13275864,0.49999085,1.14512253
2592,16,16,0.00258182,0.02889953,1.65685940
2593,13,13,0.01432704,0.22533756,0.82956058
2594,23,23,0.09148330,0.45823587,1.07474518
2595,248046,248046,0.13640775,0.50009395,1.44598198
2596,33,33,0.00087055,0.07448673,1.63362503
2597,248046,248046,0.00011553,0.07990350,1.48643267
2598,2569,2569,0.14761348,0.62558972,1.59124756
2599,248046,248046,0.00361774,0.17594557,1.40414047
2600,12945,12945,0.02879263,0.53381620,1.28244400
2601,264,264,0.00004647,0.03230348,1.47691154
2602,248046,248046,0.00010150,0.14567904,7.90154266
2603,248046,248046,0.00106220,0.09864836,1.65854585
2604,248046,248046,0.00000015,0.10666531,2.04798889
2605,248046,248046,0.00000064,0.07028656,1.59824300
2606,248046,248046,0.01913804,0.23436801,1.74291635
2607,17,248046,0.77655083,0.86991063,2.91986370
2608,248046,248046,0.04126612,0.32649025,1.56218815
2609,248046,248046,0.02007639,0.33009540,1.90221024
2610,264,264,0.16784986,0.68278054,1.47928238
2611,28,28,0.18943253,0.68751697,2.03581023
2612,248046,248046,0.19846721,0.58075018,1.95760536
2613,24,24,0.04608131,0.46189369,3.75742555
2614,248046,248046,0.04101005,0.38372320,2.08086777
2615,248046,248046,0.00395410,0.36249054,4.93830776
2616,248046,248046,0.28806707,0.65078274,1.87995529
2617,248046,248046,0.07891927,0.39912726,1.52581644
2618,18,248046,0.06598757,0.39060336,1.05771446
2619,248046,248046,0.11715000,0.47455880,1.30480957
2620,248046,248046,0.25632340,0.61871464,8.89653301
2621,272,248046,0.68395285,0.83554942,7.22504997
2622,28,248046,0.58709914,0.79186617,2.26850700
2623,248046,248046,0.08322440,0.31267187,1.07478142
2624,248046,248046,0.01784336,0.28265719,1.64142227
2625,248046,248046,0.05112525,0.37801827,1.41768456
2626,279,279,0.26506585,0.75633126,1.90143204
2627,66480,248046,1.17097482,0.92422197,3.18781662
2628,248046,72632,0.31388526,1.64246111,8.88051319
2629,248046,248046,0.09618351,0.43688377,1.36158848
2630,8102,8102,0.00082624,0.23099305,8.92358589
2631,248046,248046,0.05838030,1.01488099,7.26483727
2632,248046,248046,0.06783005,0.24060359,2.39065742
2633,248046,248046,0.00723573,0.14026924,1.63509178
2634,8,8,0.00263233,0.29438311,1.89310360
2635,248046,248046,0.00030463,0.30165203,3.98441887
2636,248046,248046,0.00017344,0.12913760,2.27880359
2637,64,248046,4.96284657,0.99882502,9.78719807
2638,17930,17930,0.07056772,0.79764093,1.64885139
2639,248046,248046,0.01911822,0.27126746,7.38496494
2640,478,248046,0.94356455,0.86628710,2.80548573
2641,248046,248046,0.00396039,0.16295813,2.53998756
2642,8,8,0.16242272,0.73762281,1.61105919
2643,248046,248046,0.00249888,0.08633316,2.92066813
2644,248046,248046,0.17297111,0.65342911,4.49423981
2645,248046,248046,0.00330316,0.34503286,2.93232965
2646,248046,248046,0.00416245,0.05940264,2.66121817
2647,830,830,0.14892979,0.92694469,2.45284653
2648,62,62,0.01019777,0.48076649,1.54613400
2649,248046,248046,0.14515908,0.50944386,1.42343521
2650,248046,248046,0.00349641,0.34132362,2.77674651
2651,220,220,0.01046209,0.82198506,2.09491158
2652,16,248046,0.26700309,0.52260864,1.76783752
2653,248046,248046,0.06740279,0.40348788,1.48695183
2654,248046,248046,0.00477707,0.13791328,3.38871479
2655,10033,248046,0.22940653,0.63275374,1.46488762
2656,248046,248046,0.00103113,0.17341849,1.76190186
2657,248046,248046,0.01716746,0.31858336,4.54240894
2658,248046,248046,0.00240058,0.08946069,1.84107733
2659,1362,248046,0.20378481,0.59737831,1.43209267
2660,248046,248046,0.00822461,0.29408721,1.61192036
2661,413,248046,0.37294117,0.69665143,2.44459820
2662,248046,248046,0.00599526,0.19357042,2.22889709
2663,2923,248046,0.81447836,0.89742263,2.31247544
2664,248046,248046,0.01665485,0.02876474,3.48618031
2665,248046,248046,0.03016426,0.20175345,2.12907410
2666,303,303,0.00370110,0.10228407,3.97902298
2667,248046,248046,0.00067839,0.07092361,1.24182105
2668,248046,248046,0.00112149,0.01808723,1.31821918
2669,248046,248046,0.00004996,0.07130144,2.86940193
2670,248046,248046,0.06240739,0.58202284,6.54982662
2671,248046,248046,0.02673666,0.49526052,2.06009483
2672,248046,248046,0.01446279,0.10658575,1.95898056
2673,248046,248046,0.09138237,0.42708559,1.20805788
2674,11,248046,0.58931936,0.84321096,2.26327515
2675,248046,248046,0.14569197,0.50761182,1.73794937
2676,220,248046,0.21014115,0.64647061,1.23164558
2677,16,16,0.14172481,0.82847630,1.82270432
2678,24,24,0.00131903,0.58237155,4.14037561
2679,248046,248046,0.31767600,0.66918091,1.91385841
2680,1754,248046,0.28625549,0.64596257,1.30495453
2681,6435,6435,0.13018322,0.74072160,1.40997314
2682,220,248046,0.32754199,0.68122599,1.62934303
2683,18,18,0.00082821,0.36280866,2.00250912
2684,18,18,0.01108887,0.43206908,2.54332352
2685,22,248046,0.32280621,0.71165178,1.75978088
2686,24,24,0.05629223,0.70543017,1.21522522
2687,17,248046,0.29803574,0.69231180,1.71940994
2688,248046,248046,0.08106718,0.40932543,1.13189554
2689,248046,248046,0.00250208,0.24686199,1.83451080
2690,248046,248046,0.21021443,0.40251904,3.70896721
2691,248046,248046,0.00016868,0.13406408,2.05227280
2692,220,248046,0.37692211,0.74506151,1.57821083
2693,22,22,0.03885385,0.89284611,2.24745369
2694,2942,2942,0.13412740,0.70427902,1.67679977
2695,791,248046,1.13968217,0.90203835,2.08818245
2696,248046,248046,0.01531528,0.43366031,4.54714489
2697,248046,248046,0.06696973,0.49084526,4.70680523
2698,248046,248046,0.19382084,0.58221781,1.83381844
2699,248046,248046,0.02846008,0.28360061,1.84461212
2700,4763,4763,0.48799794,0.86655569,1.74435616
2701,248046,248046,0.11815665,0.52317399,1.84060097
2702,369,248046,0.24286227,0.62230009,1.47768784
2703,248046,248046,0.03803289,0.52821555,2.52451897
2704,248046,248046,0.35630475,0.16618517,2.29911923
2705,248046,248046,0.00163150,0.24355709,2.11647677
2706,2424,2424,0.16070396,0.61076431,5.63869476
2707,248046,248046,0.02420282,0.60963468,3.67785072
2708,11,248046,0.28347795,0.67608792,1.81795692
2709,248046,248046,0.00118989,0.17728725,2.76581621
2710,791,248046,0.24994878,0.62384923,1.45664978
2711,248046,248046,0.03036285,0.25212931,3.47608805
2712,11,11,0.29809428,0.77171745,1.61952782
2713,248046,248046,0.00870513,0.33994952,3.42673874
2714,248046,248046,0.00693436,0.33650821,5.91720057
2715,248046,248046,0.08026898,0.52302719,4.11304331
2716,248046,248046,0.39065089,2.30237038,7.39404297
2717,248046,248046,0.14981136,0.52764439,1.47716856
2718,248046,248046,0.00025459,0.02895428,1.40617800
2719,248046,248046,0.00042330,0.06896439,5.43601322
2720,248046,248046,0.00633516,0.16276375,5.34440279
2721,248046,248046,0.14541943,0.57865241,2.66383743
2722,2600,248046,0.74144627,0.84553362,1.66289330
2723,248046,248046,0.02375154,0.25082830,2.29443789
2724,248046,248046,0.00015320,0.14456677,1.85646009
2725,33,33,0.00211053,0.09876427,1.75522614
2726,248046,248046,0.00053601,0.19262057,1.89572144
2727,248046,248046,0.00000667,0.02332054,2.96186638
2728,220,220,0.17396511,0.90812128,2.31987953
2729,17,17,0.79970370,0.69964111,3.92374372
2730,248046,248046,0.01220154,0.18599155,2.61940765
2731,248046,248046,0.04903790,0.46603777,6.62945414
2732,15,248046,0.78443537,0.92472565,8.75923920
2733,248046,248046,0.00034376,0.15852597,1.70254254
2734,248046,248046,0.00078600,0.16868186,3.97786236
2735,248046,248046,0.00107282,0.31573905,5.15659714
2736,248046,248046,0.00633904,0.07264431,3.13362575
2737,248046,248046,0.00054170,0.02857183,1.93666232
2738,248046,248046,0.00030415,0.10570524,3.39569116
2739,248046,248046,1.16215301,3.90372906,6.24705315
2740,248046,248046,0.00001300,0.02603001,3.72127533
2741,248046,248046,0.09759107,0.80822417,4.58961487
2742,248046,248046,0.00617851,0.17963033,3.23936081
2743,248046,248046,0.09283497,0.95333369,2.30508995
2744,248046,248046,0.08246461,0.45489739,2.19617772
2745,248046,248046,0.04079324,0.31570831,2.13499832
2746,248046,248046,0.02407131,0.26170444,1.37429619
2747,248046,248046,0.00016210,0.04477004,2.07443476
2748,248046,248046,0.00002344,0.04231371,2.36295557
2749,248046,248046,0.00001829,0.04040896,2.47278786
2750,248046,248046,0.00660676,0.16705532,1.04087210
2751,248046,248046,0.00012405,0.10364961,1.94398022
2752,248046,248046,0.00045389,0.18143681,5.43183136
2753,248046,248046,0.00000817,0.03254762,3.68031526
2754,248046,248046,0.00002744,0.04037789,1.80737734
2755,248046,248046,0.00000021,0.02009430,1.71683407
2756,248046,248046,0.00000003,0.03740362,2.01394367
2757,248046,248046,0.00352835,0.12488709,1.00965738
2758,248046,248046,0.00303116,0.20321824,8.33406925
2759,248046,248046,0.00005095,0.05975998,2.02587557
2760,248046,248046,0.00023009,0.14777216,1.49661636
2761,248046,248046,0.00221974,0.08335215,1.11695194
2762,248046,248046,0.00177877,0.07583197,2.50354791
2763,248046,248046,0.01208663,0.18207568,3.14293671
2764,248046,248046,0.00216778,0.10619219,2.49901056
2765,248046,248046,0.00049683,0.11439989,1.20032692
2766,248046,248046,0.00006434,0.07196255,5.27974796
2767,248046,248046,0.00545513,0.14734065,1.16865373
2768,248046,248046,0.00014169,0.12703330,2.70625448
2769,248046,248046,0.00079352,0.05083224,1.14081860
2770,248046,248046,0.00066431,0.11546864,1.54740191
2771,248046,248046,0.00644734,0.15209405,7.74742222
2772,248046,248046,0.00019854,0.24725119,7.51087332
2773,248046,248046,0.00078499,0.14180628,1.15315843
2774,248046,248046,0.00025595,0.02995419,3.84831643
2775,248046,248046,0.00002287,0.13206807,1.63523865
2776,248046,248046,0.00002496,0.05525425,1.35088110
2777,248046,248046,0.00343363,0.21052970,1.81496906
2778,248046,248046,0.00082594,0.03457095,6.60035467
2779,248046,248046,0.00001497,0.05957419,1.21147037
2780,248046,248046,0.00352904,0.14179375,1.40405273
2781,248046,248046,0.00443149,0.43862441,3.28138447
2782,248046,248046,0.00318619,0.05389181,1.97016966
2783,248046,248046,0.00051486,0.13232882,2.67989373
2784,248046,248046,0.00020431,0.12018649,2.76480389
2785,248046,248046,0.00623000,0.34059475,3.23791695
2786,248046,248046,0.00000008,0.12675917,2.48198366
2787,248046,248046,0.00000064,0.01797416,1.67610407
2788,248046,248046,1.07169616,0.12724838,9.41520405
2789,17930,248046,0.13513888,0.50540122,1.43580866
2790,248046,248046,0.00001591,0.11371054,1.60940421
2791,248046,248046,0.00000974,0.02208393,5.07584000
2792,248046,248046,0.00002769,0.05159921,2.51307535
2793,248046,248046,0.01050615,0.21225071,1.22362709
2794,248046,248046,0.00006202,0.08817020,1.01460934
2795,248046,248046,0.00085959,0.34770288,4.49961376
2796,248046,248046,0.00000530,0.10077677,1.88313174
2797,248046,248046,0.00009375,0.05632660,1.35133433
2798,248046,248046,0.00266006,0.20982225,1.25554204
2799,248046,248046,0.11963912,0.48073200,1.45829582
2800,248046,248046,0.00262839,0.18841811,2.65130615
2801,248046,248046,0.02224499,0.63347472,6.72046947
2802,248046,248046,0.00005571,0.04251418,3.38770199
2803,248046,248046,0.00053267,0.03228428,3.74078965
2804,248046,248046,0.00011784,0.09127029,1.28329992
2805,248046,248046,0.00003828,0.06787723,4.47972775
2806,248046,248046,0.00009789,0.14286782,2.03092527
2807,248046,248046,0.00094220,0.19256389,1.83323288
2808,248046,248046,0.00001771,0.00220318,1.90857315
2809,248046,248046,0.00001907,0.14253345,1.70974588
2810,248046,248046,0.00005953,0.09366902,2.98264694
2811,248046,248046,0.00004658,0.07861078,1.84348345
2812,248046,248046,0.00322318,0.16600616,1.47499573
2813,248046,248046,0.00004473,0.00281512,1.63476944
2814,248046,248046,0.00002448,0.02418039,4.33309698
2815,248046,248046,0.00000838,0.07865846,4.24907446
2816,248046,248046,0.00000247,0.00259930,1.86841297
2817,248046,248046,0.00019179,0.01055376,6.48119354
2818,248046,248046,0.00001730,0.05378369,3.74829268
2819,248046,248046,0.00001158,0.03410899,1.23901725
2820,248046,248046,0.00013230,0.11481882,5.24482346
2821,248046,248046,0.00008846,0.06240950,1.39095247
2822,248046,248046,0.00000584,0.04387567,3.41775703
2823,248046,248046,0.00000931,0.04206340,1.19863319
2824,248046,248046,0.02360001,0.29490040,1.34966946
2825,248046,248046,0.00035390,0.34278724,6.32847452
2826,248046,248046,0.00020169,0.12838173,11.18854046
2827,248046,248046,0.01658611,0.24550850,1.38043094
2828,248046,248046,0.00002010,0.03011234,1.05158901
2829,248046,248046,0.00131824,0.14694073,1.39984643
2830,248046,248046,0.00013703,0.05465892,2.15557599
2831,248046,248046,0.00037102,0.17827788,1.78973007
2832,248046,248046,0.01449473,0.22911946,1.23903656
2833,248046,248046,0.01615890,0.32014985,2.09886551
2834,248046,248046,0.07426127,0.40263606,0.96643066
2835,248046,248046,0.01307814,0.23059672,1.15324676
2836,248046,248046,0.00053307,0.13323386,1.18042183
2837,248046,248046,0.00569212,0.19151486,1.28400326
2838,248046,248046,0.00000027,0.00413207,1.17145729
2839,248046,248046,0.00019990,0.11109290,2.03896046
2840,248046,248046,0.00000032,0.00764071,1.42599773
2841,248046,248046,0.00004513,0.10952090,4.17307568
2842,248046,248046,0.00000763,0.03234820,1.82920074
2843,248046,248046,0.00056679,0.07682158,1.20399642
2844,248046,248046,0.00080781,0.14874359,5.46742964
2845,248046,248046,0.01024827,0.17957635,1.86323953
2846,248046,248046,0.00174492,0.13497598,2.14596510
2847,248046,248046,0.00001515,0.01508068,1.98838162
2848,248046,248046,0.00010400,0.09506215,1.81806278
2849,248046,248046,0.00010678,0.17121234,1.80914307
2850,248046,248046,0.00028660,0.26162443,8.22558403
2851,248046,248046,0.02174655,0.58682117,3.60568810
2852,248046,248046,0.00000988,0.05459981,3.47486591
2853,248046,248046,0.00224475,0.29856667,2.62788963
2854,248046,248046,0.00014297,0.03172960,7.02902460
2855,248046,248046,0.00014970,0.07058198,2.61218548
2856,248046,248046,0.00008583,0.00562955,1.62060618
2857,248046,248046,0.00007894,0.03436943,2.11879158
2858,248046,248046,0.00001223,0.01408662,6.01207829
2859,248046,248046,0.00158104,0.19570352,1.61967087
2860,248046,248046,0.00091031,0.05450676,6.53835201
2861,248046,248046,0.00784922,0.32571044,2.10965538
2862,248046,248046,0.00002669,0.16916431,2.04789019
2863,248046,248046,0.02135760,0.30020020,1.29110527
2864,248046,248046,0.00014209,0.09935108,0.90788978
2865,248046,248046,0.00023712,0.20580884,7.17470980
2866,248046,248046,0.00083911,0.27148887,2.71380997
2867,248046,248046,0.00000089,0.10313965,2.74321365
2868,248046,248046,0.00000618,0.06123887,1.25228262
2869,248046,248046,0.00097590,0.35966812,2.70042229
2870,248046,248046,0.00533449,0.26428891,1.75319290
2871,248046,248046,0.00007704,0.15232577,1.55649376
2872,248046,248046,0.00006662,0.11257963,1.58991170
2873,248046,248046,0.00000079,0.00702043,2.36609674
2874,248046,248046,0.00000991,0.02794207,1.46468067
2875,248046,248046,0.00000086,0.01166931,3.25185418
2876,248046,248046,0.00001825,0.06205815,1.51013625
2877,248046,248046,0.00000640,0.05102433,1.47908759
2878,248046,248046,0.00000817,0.05073995,1.93789625
2879,248046,248046,0.00001519,0.02598284,1.54105854
2880,248046,248046,0.00066311,0.25458015,4.64049196
2881,248046,248046,0.00855641,1.94833413,17.58340073
2882,248046,248046,0.00000353,0.06264099,2.69962931
2883,248046,248046,0.00014997,0.10276782,1.96424103
2884,248046,248046,0.00016266,0.10418516,1.44264364
2885,248046,248046,0.00015833,0.15740934,2.25790834
2886,248046,248046,0.00004177,0.01893986,1.86352754
2887,248046,248046,0.00004971,0.08684900,1.27048254
2888,248046,248046,0.00017871,0.01950605,3.10888171
2889,248046,248046,0.00000597,0.01648281,1.10156608
2890,248046,248046,0.00001131,0.01486235,2.27029181
2891,248046,248046,0.00000753,0.01948281,3.18550253
2892,248046,248046,0.00005107,0.11444118,1.93209457
2893,248046,248046,0.00010399,0.05966104,1.40444946
